title,genres,overview,vote_average,release_date,popularity,keywords,backdrop_path,homepage
Father There Is Only One,"Adventure, Family, Fantasy","After 10 years in prison, Driver is now a free man with a single focus - hunting down the people responsible for brutally murdering his brother.",6.028,07-08-2013,24.018,"based on novel or book, dystopia, post-apocalyptic future",/zkKKtYfvoGbK4yl4aPfLf65bUO8.jpg,http://www.percyjacksonthemovie.com/us/#!/home
Unbreakable,"Drama, Music, Romance","Rosetta and new arrival Chloe band together to try to break the garden fairies' legendary losing streak in the Pixie Hollow Games, a sports spectacle filled with pixie pageantry, fantastic fairy events and hilarious surprises.",7.012,01-06-2023,23.997,"heist, money, mafia, lottery ticket",/6BI1XjPNT5VYEJ4vXkdyuiKLMYt.jpg,https://www.netflix.com/title/81580045
Faster,"Fantasy, Action, Thriller, Adventure","Rookie cop, Amelia Donaghy reluctantly teams with Lincoln Rhyme – formerly the department's top homicide detective but now paralyzed as a result of a spinal injury – to catch a grisly serial killer dubbed 'The Bone Collector'. The murderer's special signature is to leave tantalizing clues based on the grim remains of his crimes.",8.171,01-08-2018,23.985,"new york city, based on novel or book, department store, shop, shopping mall, romantic comedy, addiction, liar, credit card, financial journalist, debt collector, debt, advice columnist, fashion magazine, duringcreditsstinger",/ul4WiN9EJxsMokdg7z4Y6iisvHS.jpg,
Pixie Hollow Games,Comedy,"Little Red Riding Hood: A classic story, but there's more to every tale than meets the eye. Before you judge a book by its cover, you've got to flip through the pages. In the re-telling of this classic fable, the story begins at the end of the tale and winds its way back. Chief Grizzly and Detective Bill Stork investigate a domestic disturbance at Granny's cottage, involving a karate-kicking Red Riding Hood, a sarcastic wolf and an oafish Woodsman.",7.682,02-08-2019,23.985,"holiday, snowman, christmas, short film",/kZhAFnyPDdQxHzlWZHzBZOgwFgk.jpg,
The Bone Collector,"Thriller, Drama, Mystery","Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality, where all inner thoughts are seen and heard by everyone.",7.134,22-11-2000,23.98,"california, boarding school, brother, new identity, halloween, witness protection, uncle, school party, sister, sequel, underage drinking, slasher, principal, death, evil, holiday horror",/2Gq4teAIkVVv0kc6JsfU66C3VOJ.jpg,
Hoodwinked!,"Crime, Drama, Action, Thriller",Five down-on-their-luck strangers must band together to steal back winning lottery tickets worth millions from a wicked mafia boss.,6.316,23-11-2010,23.945,dragon,/gRHRNtiqvn5bBUUIVu09zd8lorW.jpg,http://www.fasterthemovie.com
Chaos Walking,"Animation, Family","In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping - a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door - until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",6.974,24-12-2011,23.941,"robbery, monster, based on novel or book, nightmare, sweden, hiking, scandinavia, forest, friends, grief, murder, cabin, guilt, survival horror, pagan, norse mythology, guilty conscience, folk horror, lost in the woods",/NLX24ONDw5Td59wH4jBNLp1Bcr.jpg,http://fairies.disney.com/pixie-hollow-games
The Lost Lotteries,"Drama, Mystery, Thriller, Crime","The previously untold origins of Olaf, the innocent and insightful, summer-loving snowman are revealed as we follow Olaf’s first steps as he comes to life and searches for his identity in the snowy mountains outside Arendelle.",6.778,04-11-1999,23.939,,/hMclNPye6G3ouN5QdusrlTK0SaE.jpg,
Confessions of a Shopaholic,"Animation, Comedy, Family, Crime","Two decades after surviving a massacre on October 31, 1978, former baby sitter Laurie Strode finds herself hunted by persistent knife-wielder Michael Myers. Laurie now lives in Northern California under an assumed name, where she works as the headmistress of a private school. But it's not far enough to escape Myers, who soon discovers her whereabouts. As Halloween descends upon Laurie's peaceful community, a feeling of dread weighs upon her -- with good reason.",6.214,16-12-2005,23.912,"police, detective, gang, illegal alien, 2000s, korean chinese, seoul, south korea",/97i5zrV5Kmhi3NYJ7PzcfHmMNx8.jpg,
Once Upon a Snowman,"Fantasy, Science Fiction, Adventure","Lukas, a young farmer whose family is killed by savage raiders in the countryside, sets out on an epic quest for revenge, forming an unlikely trio with a majestic dragon and a swashbuckling, sword-fighting mercenary, Darius.",6.635,24-02-2021,23.905,based on novel or book,/ovggmAOu1IbPGTQE8lg4lBasNC7.jpg,https://chaoswalking.movie
Halloween H20: 20 Years Later,"Crime, Comedy","A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",6.895,16-11-2022,23.896,"florida, cia, nurse, parent child relationship, anti-authoritarian upbringing, parents-in-law, orderly, just married, sex therapy, bad father-in-law, family, illegitimate son, meddling father",/wwWrBk889fVNH1Rdi0NRNJjGazA.jpg,https://www.netflix.com/title/81381745
Dragonheart: Vengeance,"Comedy, Romance","Muthuvel Pandian, a retired, stern yet compassionate jailer lives a peaceful life with his family, but trouble knocks his door when his cop son’s tryst with an antique mafia gang goes awry and forces Muthu to step back into a dark world he had voluntarily took a break from.",6.4,05-02-2009,23.891,"extraterrestrial technology, superhero, transformation, alien, based on cartoon, alien race, mass destruction, based on tv series, ben 10",/tSonNYAVEoWm0ZGVoxUbfisKyDK.jpg,
The Ritual,"Animation, Family, Comedy, Fantasy","In Chinatown, law and order is turned upside down when a trio of feral Chinese gangsters arrive, start terrorizing civilians, and usurping territory. The beleaguered local gangsters team up with the police, lead by the badass loose cannon Ma Seok-do, to bring them down. Based on a true story.",6.897,23-10-2020,23.89,"rape, court, jurors, ku klux klan, mississippi river, forgiveness, blackmail, attempted murder, trial, murder, lawyer, courtroom, racial tension, racial issues, courtroom drama, legal thriller",/iEIcBVnttD9KOnpxtN1adVqKQkv.jpg,https://disneyplusoriginals.disney.com/movie/once-upon-a-snowman
