title,genres,overview,vote_average,release_date,popularity,keywords,backdrop_path,homepage
Spirit of Fear,Horror,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",6.909,31-07-2023,260.442,,/oODR5T1zlVL8aVBlQeUJ0ojgR80.jpg,
PAW Patrol: The Mighty Movie,"Animation, Family, Comedy, Action, Science Fiction","Reunited with Lancelot for the first time since their tragic accident, Tristan must learn to conquer his inner demons in order to save his mother's life.",7.679,21-09-2023,257.355,"superhero, cartoon, mad scientist, sequel, dog, animal, elasticity, kids",/fwXeTKmJvlv7kbH8QDmbykGfMeK.jpg,https://www.pawpatrol.movie
Creation of the Gods I: Kingdom of Storms,"Action, Fantasy, War","Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",7.5,20-07-2023,254.998,"monster, based on novel or book, mythological beast, high fantasy, physical immortality, chinese mythology",/A8paSZwFPs5EmMGE2hbNGKqBfC5.jpg,
I Am Rage,"Action, Thriller, Horror",A gunned down Navy SEAL Master Chief must guide a child to safety through a gauntlet of hostile Taliban insurgents and survive the brutal Afghanistan wilderness.,6.737,14-09-2023,254.408,,/2zzaJ9jzyK1Am8XoS0dFjmP8V0L.jpg,https://www.clearfocus-productions.co.uk/i_am_rage
The White Storm 3: Heaven or Hell,"Action, Drama, Crime","After being forced to drive a mysterious passenger at gunpoint, a man finds himself in a high-stakes game of cat and mouse where it becomes clear that not everything is as it seems.",7,06-07-2023,246.471,,/5ut2rC5H1YE0GnNPpl1csnNvqum.jpg,
Avatar: The Way of Water,"Science Fiction, Adventure, Action","Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",7.654,14-12-2022,241.285,"dying and death, loss of loved one, alien life-form, resurrection, dysfunctional family, sequel, alien planet, distant future, adopted child, rebirth, family dynamics, adopted son, stronger villain, war",/8rpDcsfLJypbO6vREc0547VKqEv.jpg,https://www.avatar.com/movies/avatar-the-way-of-water
The Seven Deadly Sins: Grudge of Edinburgh Part 2,"Action, Adventure, Fantasy, Animation",Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,7.309,08-08-2023,240.649,"based on manga, anime",/5OFUCydVG9cSS5hMk4A6XNt1oH4.jpg,https://www.netflix.com/title/81306306
Scream VI,"Horror, Crime, Thriller","A life of an ordinary Parisian teenager Marinette goes superhuman when she becomes Ladybug. Bestowed with magical powers of creation, Ladybug must unite with her opposite, Cat Noir, to save Paris as a new villain unleashes chaos unto the city.",7.2,08-03-2023,231.85,"mask, new york city, trauma, halloween, college, fake identity, sequel, conspiracy theory, revenge, public murder, murder, social commentary, serial killer, police corruption, slasher, whodunit, multiple stabbings, brutality, killing spree, self-referential, crime spree, aftercreditsstinger, movie fan, copycat killer, generation z, fbi agent",/44immBwzhDVyjn87b3x3l9mlhAD.jpg,https://www.paramountmovies.com/movies/scream-vi
Warhorse One,"Action, Drama, War","Eight year old Peter is plagued by a mysterious, constant tapping from inside his bedroom wall—one that his parents insist is all in his imagination. As Peter's fear intensifies, he believes that his parents could be hiding a terrible, dangerous secret and questions their trustworthiness.",7.242,30-06-2023,230.21,"afghanistan, rescue mission, afghanistan war (2001- ), taliban, helicopter crash, war child, navy seals, child in danger, missionaries",/csu96RxWGh2tReD9gYQRdUOSuUE.jpg,https://wellgousa.com/films/warhorse-one
Sympathy for the Devil,"Action, Thriller","Mavka — a Soul of the Forest and its Warden — faces an impossible choice between love and her duty as guardian to the Heart of the Forest, when she falls in love with a human — the talented young musician Lukas.",6.306,20-07-2023,225.659,"child labour, psychological thriller, hitchhiking, car driver, car hijacking",/kcHGf7yDJGrtCVMhqz0DVdvZg5A.jpg,
Puss in Boots: The Last Wish,"Animation, Family, Fantasy, Adventure, Comedy, Action","A young man determined to become a powerful warrior joins an elite army, encountering the wrath of a maniacal warlord and the love of a fierce woman.",8.266,07-12-2022,221.49,"fairy tale, sequel, talking dog, spin off, aftercreditsstinger, talking cat, fear of death, shrek cinematic universe",/b1Y8SUb12gPHCSSSNlbX4nB3IKy.jpg,https://www.dreamworks.com/movies/puss-in-boots-the-last-wish
PAW Patrol: The Movie,"Animation, Family, Adventure, Comedy","A seventeen year old travels from London to the Austrian Alps to attend the legendary Mozart boarding school. There, he discovers a centuries-old forgotten passageway into the fantastic world of Mozart's ""The Magic Flute"".",7.425,09-08-2021,217.613,"cartoon, dog, animal, kids",/a17F3zXnmuwqxfiDa46mtlosjrv.jpg,https://www.pawpatrol.movie
"Miraculous: Ladybug & Cat Noir, The Movie","Animation, Music, Family, Action, Romance, Fantasy, Comedy","Miyano’s world of Boys’ Love manga turns to reality when chance leads him to Sasaki. Now, Sasaki wants to spend every opportunity with him.",7.8,05-07-2023,212.626,"paris, france, superhero, musical, interracial romance, teen superhero",/iEFuHjqrE059SmflBva1JzDJutE.jpg,https://www.netflix.com/title/81383247
Cobweb,Horror,"Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game.",6.911,19-07-2023,208.069,"nightmare, halloween, dysfunctional family, pumpkin, basement, devil, demon, schoolteacher, child protagonist",/nYDPmxvl0if5vHBBp7pDYGkTFc7.jpg,http://www.lionsgate.com/movies/cobweb
Mavka: The Forest Song,"Animation, Adventure, Family, Fantasy","Noah loves his girlfriend Lea and their daughter Zita dearly, just about as much as his extremely pimped car with vanity plate “H4Z4RD”. When his cousin offers him a seemingly simple job as a driver, it soon turns into an unlikely and nerve-racking race through Antwerp, which can only result in the end of Noah, his family or the car…",7.375,02-03-2023,206.792,"based on novel or book, fairy, nature, folklore, based on myths, legends or folklore, mavka, ukrainian folklore, independent film, love vs duty",/lyHmhoRj3zXSdeCYbs2oOXLCF4K.jpg,https://mavka.ua
Jagun Jagun,"Action, Drama","Yuta was working overtime in the office when a sudden rainstorm breaks off, and he gets trapped in the office. His boss Hikari Aozora was returning home when she was also caught by the rain and forced to rush back to the office, with her clothes still soaked wet. Too much for him to resist.",6.49,10-08-2023,206.348,,/4Yon9Qmg3U4onL0OywXAHSkFTUG.jpg,http://www.netflix.com/title/81681240
The Magic Flute,"Adventure, Fantasy, Music, Drama",The 26th movie entry in the “Detective Conan” franchise.,6.462,30-09-2022,203.633,"london, england, magic, boarding school, musical, mozart, swiss alps, flute, based on opera, teen adventure, magical mystery tour, magic land, magic world",/9iLZ42pwPYaHjfjly6ERZfpxCS3.jpg,
Sasaki and Miyano: Graduation,"Animation, Romance",A series of grisly murders point to the terrifying cryptid.,6.4,17-02-2023,200.083,"sequel, murder, police corruption, survival horror, body count, procedural, father son relationship, mystery killings, murder of a policeman, death game",/5Jfk2p3iGrChUKkl0cBD5krr2u8.jpg,https://sasamiya.com/
Spiral: From the Book of Saw,"Horror, Crime, Mystery","Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.",6.028,12-05-2021,199.136,,/g15PR8eQV9DehSWlagvdnJZqoRq.jpg,https://spiral.movie/
H4Z4RD,"Action, Comedy","After living for over two centuries, Augusto Pinochet is a vampire ready to die… but the vultures around him won't let him go without one last bite.",6.182,20-07-2022,198.952,"office, soaked clothes",/vcQQx1z5iUbqZ3uJXvfCCMN3HPb.jpg,http://hazardmovie.be/
"Alone in the Office with the Female Boss I Admire on a Night with Heavy Rain… Since We Can't Go Home, We Fuck All Night, Hikari Aozora",Drama,"20 big breast sisters seduce their naive younger brother with tits? ! The admired beautiful sister has an ideal chest! I want to grab that flesh body! Oppai burning with aphrodisiac! Dreamy fucking narrow shooting! Deca milk swaying at the woman on top posture! Ejaculation in the vagina to the tits launch! Big breasts that can not stand the gravity that sways with Ji ○ port that violently pierces the uterus! Brother Ji-Po is so good that he cums many times! Cleavage, lower milk, side milk, deca milk best angle full load!",8.5,08-07-2021,198.844,anime,/1L1PQibMep9hx0j1iOGcWn54Sgx.jpg,
Detective Conan: Black Iron Submarine,"Animation, Action, Crime, Mystery","When a headstrong street orphan, Seiya, in search of his abducted sister unwittingly taps into hidden powers, he discovers he might be the only person alive who can protect a reincarnated goddess, sent to watch over humanity. Can he let his past go and embrace his destiny to become a Knight of the Zodiac?",6.579,14-04-2023,197.862,,/uKTkiw3w3LfdzgiPOvu0C19Voi3.jpg,
Goatman,Horror,"A few years ago,  when Tomomi (Hiroko Akune) was on the way home from school, she saw her friend Keiko (Misaki Mori) about to be raped by a man. Tomomi hit the man in the head with a stone and saved Keiko.  In the present, Keiko, has buried her past, sells her body in Tokyo. One day, Keiko is contacted by Tomomi. They haven't spoken since their high school graduation. They meet and Keiko lets Tomomi stay at her apartment. Soon, the bizarre lives of the two women begins, with Tomomi also selling her body.",6.861,17-04-2023,197.86,,/holtzVB17aoqCJlOiAXhKkCRhqj.jpg,
The Pope's Exorcist,Comedy,A group of social media experts are hired to help an old family business to strive. But they soon find themselves stuck on a tiny island in a lake in which an ancient Swedish witch is said to live.,6.87,05-01-2023,196.8,"spain, rome, italy, pig, vatican, pope, possession, conspiracy, devil, exorcist, skepticism, catholic priest, 1980s, supernatural horror",/aEnuL9ZZabmWxBslinlgprxKgSW.jpg,http://m3u.ddns.net:8096
El Conde,"Horror, Thriller",A rich man learns about a guru who can see without using his eyes. He sets out to master the skill in order to cheat at gambling.,7.144,05-04-2023,196.08,"vampire, seclusion, satire, black and white, eternal life",/hiHGRbyTcbZoLsYYkO4QiCLYe34.jpg,https://www.thepopes-exorcist.movie
F-Cup and Bigger Only! Little Stepbrothers Squeeze the Motherly Tits of 20 Busty Big Stepsisters!,"Comedy, Horror, Fantasy",GrandPat travels through alternate dimensions and timelines to get home.,6.429,08-09-2023,195.832,"compilation, big tits, tit fucking",/n47trh6SChgncx2GUmwsvry6DLb.jpg,https://www.netflix.com/title/81590652
Knights of the Zodiac,Romance,"During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.",7.8,09-11-2018,194.003,"superhero, reincarnation, goddess, orphan, based on manga",/yl28ex33F0ZJ4chS6Gz0eNzC3Mm.jpg,
